age_group,year,a,s1,s2,t,deaths,population
10,2009,3,6,2,7,0,31
15,2009,4,6,2,7,0,21
20,2009,5,6,2,7,0,52
25,2009,6,6,2,7,0,91
30,2009,7,6,2,7,0,117
35,2009,8,6,2,7,0,76
40,2009,9,6,2,7,0,75
45,2009,10,6,2,7,0,65
50,2009,11,6,2,7,0,34
55,2009,12,6,2,7,0,25
60,2009,13,6,2,7,0,21
65,2009,14,6,2,7,0,9
70,2009,15,6,2,7,0,15
75,2009,16,6,2,7,0,8
80,2009,17,6,2,7,0,6
85,2009,18,6,2,7,0,2
0,2010,0,6,2,8,0,9
1,2010,1,6,2,8,0,35
5,2010,2,6,2,8,1,36
10,2010,3,6,2,8,0,31
15,2010,4,6,2,8,0,12
20,2010,5,6,2,8,0,45
25,2010,6,6,2,8,0,90
30,2010,7,6,2,8,0,104
35,2010,8,6,2,8,0,71
40,2010,9,6,2,8,0,71
45,2010,10,6,2,8,0,64
50,2010,11,6,2,8,0,41
55,2010,12,6,2,8,0,25
60,2010,13,6,2,8,0,17
65,2010,14,6,2,8,0,13
70,2010,15,6,2,8,0,13
75,2010,16,6,2,8,0,2
80,2010,17,6,2,8,0,8
85,2010,18,6,2,8,0,0
0,2011,0,6,2,9,0,11
1,2011,1,6,2,9,0,34
5,2011,2,6,2,9,0,40
10,2011,3,6,2,9,0,34
15,2011,4,6,2,9,0,22
20,2011,5,6,2,9,0,46
25,2011,6,6,2,9,0,96
30,2011,7,6,2,9,0,105
35,2011,8,6,2,9,0,75
40,2011,9,6,2,9,0,77
45,2011,10,6,2,9,0,55
50,2011,11,6,2,9,0,52
55,2011,12,6,2,9,0,29
60,2011,13,6,2,9,0,15
65,2011,14,6,2,9,0,16
70,2011,15,6,2,9,0,15
75,2011,16,6,2,9,0,6
80,2011,17,6,2,9,0,5
85,2011,18,6,2,9,0,2
0,2012,0,6,2,10,0,11
1,2012,1,6,2,10,0,36
5,2012,2,6,2,10,1,42
10,2012,3,6,2,10,0,37
15,2012,4,6,2,10,0,21
20,2012,5,6,2,10,0,38
25,2012,6,6,2,10,0,82
30,2012,7,6,2,10,0,105
35,2012,8,6,2,10,0,80
40,2012,9,6,2,10,0,75
45,2012,10,6,2,10,0,56
50,2012,11,6,2,10,0,49
55,2012,12,6,2,10,0,31
60,2012,13,6,2,10,0,15
65,2012,14,6,2,10,0,20
70,2012,15,6,2,10,0,11
75,2012,16,6,2,10,0,7
80,2012,17,6,2,10,0,5
85,2012,18,6,2,10,0,4
0,2013,0,6,2,11,0,7
1,2013,1,6,2,11,0,32
5,2013,2,6,2,11,0,47
10,2013,3,6,2,11,0,41
15,2013,4,6,2,11,0,26
20,2013,5,6,2,11,0,45
25,2013,6,6,2,11,0,74
30,2013,7,6,2,11,0,106
35,2013,8,6,2,11,0,74
40,2013,9,6,2,11,0,77
45,2013,10,6,2,11,0,52
50,2013,11,6,2,11,0,51
55,2013,12,6,2,11,0,33
60,2013,13,6,2,11,0,14
65,2013,14,6,2,11,0,17
70,2013,15,6,2,11,0,11
75,2013,16,6,2,11,0,7
80,2013,17,6,2,11,0,3
85,2013,18,6,2,11,0,8
0,2014,0,6,2,12,0,8
1,2014,1,6,2,12,0,29
5,2014,2,6,2,12,0,45
10,2014,3,6,2,12,0,40
15,2014,4,6,2,12,0,26
20,2014,5,6,2,12,0,42
25,2014,6,6,2,12,0,61
30,2014,7,6,2,12,0,95
35,2014,8,6,2,12,0,82
40,2014,9,6,2,12,0,73
45,2014,10,6,2,12,0,54
50,2014,11,6,2,12,0,52
55,2014,12,6,2,12,0,30
60,2014,13,6,2,12,0,20
65,2014,14,6,2,12,0,19
70,2014,15,6,2,12,0,8
75,2014,16,6,2,12,0,8
80,2014,17,6,2,12,0,3
85,2014,18,6,2,12,0,7
0,2015,0,6,2,13,0,6
1,2015,1,6,2,13,0,38
5,2015,2,6,2,13,0,42
10,2015,3,6,2,13,0,43
15,2015,4,6,2,13,0,25
20,2015,5,6,2,13,0,41
25,2015,6,6,2,13,0,54
30,2015,7,6,2,13,0,109
35,2015,8,6,2,13,0,68
40,2015,9,6,2,13,0,74
45,2015,10,6,2,13,0,59
50,2015,11,6,2,13,0,52
55,2015,12,6,2,13,0,33
60,2015,13,6,2,13,0,18
65,2015,14,6,2,13,0,16
70,2015,15,6,2,13,0,13
75,2015,16,6,2,13,0,9
80,2015,17,6,2,13,0,2
85,2015,18,6,2,13,0,6
0,2016,0,6,2,14,0,5
1,2016,1,6,2,14,0,26
5,2016,2,6,2,14,0,55
10,2016,3,6,2,14,0,48
15,2016,4,6,2,14,0,25
20,2016,5,6,2,14,0,29
25,2016,6,6,2,14,0,48
30,2016,7,6,2,14,0,100
35,2016,8,6,2,14,0,74
40,2016,9,6,2,14,0,69
45,2016,10,6,2,14,0,66
50,2016,11,6,2,14,0,49
55,2016,12,6,2,14,0,37
60,2016,13,6,2,14,0,17
65,2016,14,6,2,14,0,15
70,2016,15,6,2,14,0,14
75,2016,16,6,2,14,0,11
80,2016,17,6,2,14,0,4
85,2016,18,6,2,14,0,5
0,2017,0,6,2,15,0,7
1,2017,1,6,2,15,0,26
5,2017,2,6,2,15,0,47
10,2017,3,6,2,15,0,42
15,2017,4,6,2,15,0,26
20,2017,5,6,2,15,0,36
25,2017,6,6,2,15,0,50
30,2017,7,6,2,15,0,92
35,2017,8,6,2,15,0,76
40,2017,9,6,2,15,0,66
45,2017,10,6,2,15,0,65
50,2017,11,6,2,15,0,53
55,2017,12,6,2,15,0,38
60,2017,13,6,2,15,0,21
65,2017,14,6,2,15,0,14
70,2017,15,6,2,15,0,19
75,2017,16,6,2,15,0,8
80,2017,17,6,2,15,0,2
85,2017,18,6,2,15,0,5
0,2018,0,6,2,16,0,11
1,2018,1,6,2,16,0,24
5,2018,2,6,2,16,0,49
10,2018,3,6,2,16,0,44
15,2018,4,6,2,16,0,26
20,2018,5,6,2,16,0,44
25,2018,6,6,2,16,0,58
30,2018,7,6,2,16,0,80
35,2018,8,6,2,16,0,73
40,2018,9,6,2,16,0,60
45,2018,10,6,2,16,0,67
50,2018,11,6,2,16,0,53
55,2018,12,6,2,16,0,40
60,2018,13,6,2,16,0,23
65,2018,14,6,2,16,0,13
70,2018,15,6,2,16,0,19
75,2018,16,6,2,16,0,7
80,2018,17,6,2,16,0,1
85,2018,18,6,2,16,0,6
0,2019,0,6,2,17,0,13
1,2019,1,6,2,17,0,38
5,2019,2,6,2,17,0,51
10,2019,3,6,2,17,0,40
15,2019,4,6,2,17,0,26
20,2019,5,6,2,17,0,42
25,2019,6,6,2,17,0,53
30,2019,7,6,2,17,0,68
35,2019,8,6,2,17,0,75
40,2019,9,6,2,17,0,58
45,2019,10,6,2,17,0,61
50,2019,11,6,2,17,0,60
55,2019,12,6,2,17,0,44
60,2019,13,6,2,17,0,21
65,2019,14,6,2,17,0,21
70,2019,15,6,2,17,0,16
75,2019,16,6,2,17,0,7
80,2019,17,6,2,17,0,1
85,2019,18,6,2,17,0,6
0,2002,0,6,3,0,0,9
1,2002,1,6,3,0,0,31
5,2002,2,6,3,0,0,23
10,2002,3,6,3,0,0,35
15,2002,4,6,3,0,0,29
20,2002,5,6,3,0,0,48
25,2002,6,6,3,0,0,146
30,2002,7,6,3,0,0,173
35,2002,8,6,3,0,0,83
40,2002,9,6,3,0,0,74
45,2002,10,6,3,0,0,42
50,2002,11,6,3,0,0,47
55,2002,12,6,3,0,0,27
60,2002,13,6,3,0,0,28
65,2002,14,6,3,0,0,21
70,2002,15,6,3,0,0,30
75,2002,16,6,3,0,0,12
80,2002,17,6,3,0,0,12
85,2002,18,6,3,0,0,1
0,2003,0,6,3,1,0,7
1,2003,1,6,3,1,0,40
5,2003,2,6,3,1,0,31
10,2003,3,6,3,1,0,32
15,2003,4,6,3,1,0,23
20,2003,5,6,3,1,0,39
25,2003,6,6,3,1,0,139
30,2003,7,6,3,1,0,181
35,2003,8,6,3,1,0,90
40,2003,9,6,3,1,0,67
45,2003,10,6,3,1,0,41
50,2003,11,6,3,1,0,45
55,2003,12,6,3,1,0,25
60,2003,13,6,3,1,0,32
65,2003,14,6,3,1,0,24
70,2003,15,6,3,1,0,30
75,2003,16,6,3,1,0,8
80,2003,17,6,3,1,0,13
85,2003,18,6,3,1,0,0
0,2004,0,6,3,2,0,12
1,2004,1,6,3,2,1,42
5,2004,2,6,3,2,0,34
10,2004,3,6,3,2,0,32
15,2004,4,6,3,2,0,32
20,2004,5,6,3,2,0,43
25,2004,6,6,3,2,0,110
30,2004,7,6,3,2,0,193
35,2004,8,6,3,2,0,93
40,2004,9,6,3,2,0,66
45,2004,10,6,3,2,0,45
50,2004,11,6,3,2,0,44
55,2004,12,6,3,2,0,25
60,2004,13,6,3,2,0,28
65,2004,14,6,3,2,0,27
70,2004,15,6,3,2,0,25
75,2004,16,6,3,2,0,9
80,2004,17,6,3,2,0,10
85,2004,18,6,3,2,0,0
0,2005,0,6,3,3,0,11
1,2005,1,6,3,3,0,40
5,2005,2,6,3,3,0,36
10,2005,3,6,3,3,0,30
15,2005,4,6,3,3,0,39
20,2005,5,6,3,3,0,48
25,2005,6,6,3,3,0,99
30,2005,7,6,3,3,0,185
35,2005,8,6,3,3,0,91
40,2005,9,6,3,3,0,71
45,2005,10,6,3,3,0,41
50,2005,11,6,3,3,0,50
55,2005,12,6,3,3,0,24
60,2005,13,6,3,3,0,32
65,2005,14,6,3,3,0,22
70,2005,15,6,3,3,0,22
75,2005,16,6,3,3,0,9
80,2005,17,6,3,3,0,7
85,2005,18,6,3,3,0,0
0,2006,0,6,3,4,0,13
1,2006,1,6,3,4,0,30
5,2006,2,6,3,4,1,36
10,2006,3,6,3,4,0,35
15,2006,4,6,3,4,0,32
20,2006,5,6,3,4,0,52
25,2006,6,6,3,4,0,86
30,2006,7,6,3,4,0,173
35,2006,8,6,3,4,0,80
40,2006,9,6,3,4,0,69
45,2006,10,6,3,4,0,39
50,2006,11,6,3,4,0,48
55,2006,12,6,3,4,0,25
60,2006,13,6,3,4,0,24
65,2006,14,6,3,4,0,19
70,2006,15,6,3,4,0,19
75,2006,16,6,3,4,0,9
80,2006,17,6,3,4,0,8
85,2006,18,6,3,4,0,4
0,2007,0,6,3,5,0,9
1,2007,1,6,3,5,0,34
5,2007,2,6,3,5,0,36
10,2007,3,6,3,5,0,30
15,2007,4,6,3,5,0,40
20,2007,5,6,3,5,0,59
25,2007,6,6,3,5,0,66
30,2007,7,6,3,5,0,181
35,2007,8,6,3,5,0,82
40,2007,9,6,3,5,0,74
45,2007,10,6,3,5,0,40
50,2007,11,6,3,5,0,38
55,2007,12,6,3,5,0,28
60,2007,13,6,3,5,0,28
65,2007,14,6,3,5,0,14
70,2007,15,6,3,5,0,20
75,2007,16,6,3,5,0,7
80,2007,17,6,3,5,0,9
85,2007,18,6,3,5,0,2
0,2008,0,6,3,6,0,12
1,2008,1,6,3,6,0,32
5,2008,2,6,3,6,0,39
10,2008,3,6,3,6,0,29
15,2008,4,6,3,6,0,34
20,2008,5,6,3,6,0,57
25,2008,6,6,3,6,0,113
30,2008,7,6,3,6,0,197
35,2008,8,6,3,6,0,104
40,2008,9,6,3,6,0,81
45,2008,10,6,3,6,0,49
50,2008,11,6,3,6,0,38
55,2008,12,6,3,6,0,30
60,2008,13,6,3,6,0,25
65,2008,14,6,3,6,0,17
70,2008,15,6,3,6,0,14
75,2008,16,6,3,6,0,10
80,2008,17,6,3,6,0,11
85,2008,18,6,3,6,0,2
0,2009,0,6,3,7,1,18
1,2009,1,6,3,7,0,40
5,2009,2,6,3,7,1,38
10,2009,3,6,3,7,0,22
15,2009,4,6,3,7,0,37
20,2009,5,6,3,7,0,51
25,2009,6,6,3,7,0,113
30,2009,7,6,3,7,0,221
35,2009,8,6,3,7,0,121
40,2009,9,6,3,7,0,88
45,2009,10,6,3,7,0,43
50,2009,11,6,3,7,0,44
55,2009,12,6,3,7,0,31
60,2009,13,6,3,7,0,23
65,2009,14,6,3,7,0,24
70,2009,15,6,3,7,0,14
75,2009,16,6,3,7,0,9
80,2009,17,6,3,7,0,12
85,2009,18,6,3,7,0,2
0,2010,0,6,3,8,0,11
1,2010,1,6,3,8,0,48
5,2010,2,6,3,8,1,33
10,2010,3,6,3,8,0,17
15,2010,4,6,3,8,0,33
20,2010,5,6,3,8,0,70
25,2010,6,6,3,8,0,92
30,2010,7,6,3,8,0,175
35,2010,8,6,3,8,0,120
40,2010,9,6,3,8,0,68
45,2010,10,6,3,8,0,54
50,2010,11,6,3,8,0,32
55,2010,12,6,3,8,0,36
60,2010,13,6,3,8,0,24
65,2010,14,6,3,8,0,23
70,2010,15,6,3,8,0,12
75,2010,16,6,3,8,0,12
80,2010,17,6,3,8,0,7
85,2010,18,6,3,8,0,2
0,2011,0,6,3,9,0,9
1,2011,1,6,3,9,0,35
5,2011,2,6,3,9,0,25
10,2011,3,6,3,9,0,26
15,2011,4,6,3,9,0,28
20,2011,5,6,3,9,0,66
25,2011,6,6,3,9,0,128
30,2011,7,6,3,9,1,153
35,2011,8,6,3,9,0,90
40,2011,9,6,3,9,0,67
45,2011,10,6,3,9,0,56
50,2011,11,6,3,9,0,36
55,2011,12,6,3,9,0,36
60,2011,13,6,3,9,0,25
65,2011,14,6,3,9,0,22
70,2011,15,6,3,9,0,14
75,2011,16,6,3,9,0,11
80,2011,17,6,3,9,0,6
85,2011,18,6,3,9,0,4
0,2012,0,6,3,10,0,12
1,2012,1,6,3,10,0,31
5,2012,2,6,3,10,1,23
10,2012,3,6,3,10,0,32
15,2012,4,6,3,10,0,21
20,2012,5,6,3,10,0,55
25,2012,6,6,3,10,0,140
30,2012,7,6,3,10,0,158
35,2012,8,6,3,10,0,99
40,2012,9,6,3,10,0,76
45,2012,10,6,3,10,0,57
50,2012,11,6,3,10,0,34
55,2012,12,6,3,10,0,31
60,2012,13,6,3,10,0,26
65,2012,14,6,3,10,0,22
70,2012,15,6,3,10,0,15
75,2012,16,6,3,10,0,11
80,2012,17,6,3,10,0,7
85,2012,18,6,3,10,0,5
0,2013,0,6,3,11,0,8
1,2013,1,6,3,11,0,28
5,2013,2,6,3,11,0,23
10,2013,3,6,3,11,0,35
15,2013,4,6,3,11,0,16
20,2013,5,6,3,11,0,51
25,2013,6,6,3,11,0,146
30,2013,7,6,3,11,0,154
35,2013,8,6,3,11,0,98
40,2013,9,6,3,11,0,90
45,2013,10,6,3,11,0,59
50,2013,11,6,3,11,0,33
55,2013,12,6,3,11,0,31
60,2013,13,6,3,11,0,27
65,2013,14,6,3,11,0,25
70,2013,15,6,3,11,0,15
75,2013,16,6,3,11,0,10
80,2013,17,6,3,11,0,6
85,2013,18,6,3,11,0,9
0,2014,0,6,3,12,0,8
1,2014,1,6,3,12,0,28
5,2014,2,6,3,12,0,20
10,2014,3,6,3,12,0,34
15,2014,4,6,3,12,0,17
20,2014,5,6,3,12,0,47
25,2014,6,6,3,12,0,119
30,2014,7,6,3,12,0,149
35,2014,8,6,3,12,0,101
40,2014,9,6,3,12,0,90
45,2014,10,6,3,12,0,60
50,2014,11,6,3,12,0,36
55,2014,12,6,3,12,0,34
60,2014,13,6,3,12,0,29
65,2014,14,6,3,12,0,26
70,2014,15,6,3,12,0,16
75,2014,16,6,3,12,0,15
80,2014,17,6,3,12,0,5
85,2014,18,6,3,12,0,8
0,2015,0,6,3,13,0,13
1,2015,1,6,3,13,0,25
5,2015,2,6,3,13,0,19
10,2015,3,6,3,13,0,34
15,2015,4,6,3,13,0,14
20,2015,5,6,3,13,0,50
25,2015,6,6,3,13,0,100
30,2015,7,6,3,13,0,154
35,2015,8,6,3,13,0,115
40,2015,9,6,3,13,0,91
45,2015,10,6,3,13,0,55
50,2015,11,6,3,13,0,40
55,2015,12,6,3,13,0,31
60,2015,13,6,3,13,0,34
65,2015,14,6,3,13,0,25
70,2015,15,6,3,13,0,15
75,2015,16,6,3,13,0,13
80,2015,17,6,3,13,0,5
85,2015,18,6,3,13,0,7
0,2016,0,6,3,14,0,14
1,2016,1,6,3,14,0,31
5,2016,2,6,3,14,0,22
10,2016,3,6,3,14,0,35
15,2016,4,6,3,14,0,17
20,2016,5,6,3,14,0,61
25,2016,6,6,3,14,0,104
30,2016,7,6,3,14,0,149
35,2016,8,6,3,14,0,112
40,2016,9,6,3,14,0,84
45,2016,10,6,3,14,0,52
50,2016,11,6,3,14,0,44
55,2016,12,6,3,14,0,36
60,2016,13,6,3,14,0,37
65,2016,14,6,3,14,0,20
70,2016,15,6,3,14,0,16
75,2016,16,6,3,14,0,18
80,2016,17,6,3,14,0,4
85,2016,18,6,3,14,0,9
0,2017,0,6,3,15,0,15
1,2017,1,6,3,15,0,39
5,2017,2,6,3,15,0,27
10,2017,3,6,3,15,0,29
15,2017,4,6,3,15,0,21
20,2017,5,6,3,15,0,49
25,2017,6,6,3,15,0,106
30,2017,7,6,3,15,0,141
35,2017,8,6,3,15,0,105
40,2017,9,6,3,15,0,93
45,2017,10,6,3,15,0,56
50,2017,11,6,3,15,0,44
55,2017,12,6,3,15,0,42
60,2017,13,6,3,15,0,38
65,2017,14,6,3,15,0,21
70,2017,15,6,3,15,0,18
75,2017,16,6,3,15,0,20
80,2017,17,6,3,15,0,0
85,2017,18,6,3,15,0,17
0,2018,0,6,3,16,0,6
1,2018,1,6,3,16,0,48
5,2018,2,6,3,16,0,25
10,2018,3,6,3,16,0,39
15,2018,4,6,3,16,0,27
20,2018,5,6,3,16,0,33
25,2018,6,6,3,16,0,109
30,2018,7,6,3,16,0,130
35,2018,8,6,3,16,0,105
40,2018,9,6,3,16,0,87
45,2018,10,6,3,16,0,66
50,2018,11,6,3,16,0,42
55,2018,12,6,3,16,0,38
60,2018,13,6,3,16,0,37
65,2018,14,6,3,16,0,24
70,2018,15,6,3,16,0,24
75,2018,16,6,3,16,0,25
80,2018,17,6,3,16,0,2
85,2018,18,6,3,16,0,19
0,2019,0,6,3,17,0,13
1,2019,1,6,3,17,0,37
5,2019,2,6,3,17,0,25
10,2019,3,6,3,17,0,41
15,2019,4,6,3,17,0,23
20,2019,5,6,3,17,0,50
25,2019,6,6,3,17,0,98
30,2019,7,6,3,17,0,126
35,2019,8,6,3,17,0,99
40,2019,9,6,3,17,0,85
45,2019,10,6,3,17,0,67
50,2019,11,6,3,17,0,41
55,2019,12,6,3,17,0,35
60,2019,13,6,3,17,0,38
65,2019,14,6,3,17,0,27
70,2019,15,6,3,17,0,23
75,2019,16,6,3,17,0,22
80,2019,17,6,3,17,0,2
85,2019,18,6,3,17,0,18
0,2002,0,9,4,0,0,7
1,2002,1,9,4,0,0,33
5,2002,2,9,4,0,0,37
10,2002,3,9,4,0,0,17
15,2002,4,9,4,0,0,42
20,2002,5,9,4,0,0,51
25,2002,6,9,4,0,0,154
30,2002,7,9,4,0,0,173
35,2002,8,9,4,0,0,92
40,2002,9,9,4,0,0,65
45,2002,10,9,4,0,0,55
50,2002,11,9,4,0,0,43
55,2002,12,9,4,0,0,24
60,2002,13,9,4,0,0,32
65,2002,14,9,4,0,0,17
70,2002,15,9,4,0,0,15
75,2002,16,9,4,0,0,2
80,2002,17,9,4,0,0,5
85,2002,18,9,4,0,0,5
0,2003,0,9,4,1,0,6
1,2003,1,9,4,1,0,27
5,2003,2,9,4,1,0,32
10,2003,3,9,4,1,0,10
15,2003,4,9,4,1,0,34
20,2003,5,9,4,1,0,65
25,2003,6,9,4,1,0,136
30,2003,7,9,4,1,0,182
35,2003,8,9,4,1,0,86
40,2003,9,9,4,1,0,72
45,2003,10,9,4,1,0,49
50,2003,11,9,4,1,0,36
55,2003,12,9,4,1,0,25
60,2003,13,9,4,1,0,24
65,2003,14,9,4,1,0,16
70,2003,15,9,4,1,0,14
75,2003,16,9,4,1,0,2
80,2003,17,9,4,1,0,9
85,2003,18,9,4,1,0,6
0,2004,0,9,4,2,0,16
1,2004,1,9,4,2,0,24
5,2004,2,9,4,2,0,36
10,2004,3,9,4,2,0,11
15,2004,4,9,4,2,0,32
20,2004,5,9,4,2,0,58
25,2004,6,9,4,2,0,134
30,2004,7,9,4,2,0,170
35,2004,8,9,4,2,0,92
40,2004,9,9,4,2,0,68
45,2004,10,9,4,2,0,55
50,2004,11,9,4,2,0,34
55,2004,12,9,4,2,0,18
60,2004,13,9,4,2,0,31
65,2004,14,9,4,2,0,14
70,2004,15,9,4,2,0,20
75,2004,16,9,4,2,0,0
80,2004,17,9,4,2,0,8
85,2004,18,9,4,2,0,6
0,2005,0,9,4,3,0,8
1,2005,1,9,4,3,0,23
5,2005,2,9,4,3,0,33
10,2005,3,9,4,3,0,12
15,2005,4,9,4,3,0,33
20,2005,5,9,4,3,0,69
25,2005,6,9,4,3,0,114
30,2005,7,9,4,3,0,173
35,2005,8,9,4,3,0,88
40,2005,9,9,4,3,0,83
45,2005,10,9,4,3,0,44
50,2005,11,9,4,3,0,39
55,2005,12,9,4,3,0,18
60,2005,13,9,4,3,0,34
65,2005,14,9,4,3,0,15
70,2005,15,9,4,3,0,18
75,2005,16,9,4,3,0,1
80,2005,17,9,4,3,0,5
85,2005,18,9,4,3,0,5
0,2006,0,9,4,4,0,10
1,2006,1,9,4,4,0,28
5,2006,2,9,4,4,0,31
10,2006,3,9,4,4,0,13
15,2006,4,9,4,4,0,25
20,2006,5,9,4,4,0,62
25,2006,6,9,4,4,0,86
30,2006,7,9,4,4,0,166
35,2006,8,9,4,4,0,79
40,2006,9,9,4,4,0,67
45,2006,10,9,4,4,0,43
50,2006,11,9,4,4,0,34
55,2006,12,9,4,4,0,13
60,2006,13,9,4,4,0,32
65,2006,14,9,4,4,0,15
70,2006,15,9,4,4,0,14
75,2006,16,9,4,4,0,0
80,2006,17,9,4,4,0,2
85,2006,18,9,4,4,0,5
0,2007,0,9,4,5,0,14
1,2007,1,9,4,5,0,35
5,2007,2,9,4,5,0,26
10,2007,3,9,4,5,0,18
15,2007,4,9,4,5,0,25
20,2007,5,9,4,5,1,70
25,2007,6,9,4,5,0,103
30,2007,7,9,4,5,0,147
35,2007,8,9,4,5,0,95
40,2007,9,9,4,5,0,75
45,2007,10,9,4,5,0,47
50,2007,11,9,4,5,0,36
55,2007,12,9,4,5,0,15
60,2007,13,9,4,5,0,28
65,2007,14,9,4,5,0,18
70,2007,15,9,4,5,0,17
75,2007,16,9,4,5,0,3
80,2007,17,9,4,5,0,6
85,2007,18,9,4,5,0,8
0,2008,0,9,4,6,0,14
1,2008,1,9,4,6,0,36
5,2008,2,9,4,6,0,25
10,2008,3,9,4,6,0,12
15,2008,4,9,4,6,0,25
20,2008,5,9,4,6,0,64
25,2008,6,9,4,6,0,121
30,2008,7,9,4,6,0,154
35,2008,8,9,4,6,0,96
40,2008,9,9,4,6,0,68
45,2008,10,9,4,6,0,65
50,2008,11,9,4,6,0,33
55,2008,12,9,4,6,0,20
60,2008,13,9,4,6,0,25
65,2008,14,9,4,6,0,21
70,2008,15,9,4,6,0,16
75,2008,16,9,4,6,0,2
80,2008,17,9,4,6,0,2
85,2008,18,9,4,6,0,11
0,2009,0,9,4,7,0,23
1,2009,1,9,4,7,0,37
5,2009,2,9,4,7,0,22
10,2009,3,9,4,7,0,18
15,2009,4,9,4,7,0,18
20,2009,5,9,4,7,0,56
25,2009,6,9,4,7,0,137
30,2009,7,9,4,7,0,148
35,2009,8,9,4,7,0,86
40,2009,9,9,4,7,0,77
45,2009,10,9,4,7,0,71
50,2009,11,9,4,7,0,32
55,2009,12,9,4,7,0,19
60,2009,13,9,4,7,0,23
65,2009,14,9,4,7,0,19
70,2009,15,9,4,7,0,10
75,2009,16,9,4,7,0,3
80,2009,17,9,4,7,0,4
85,2009,18,9,4,7,0,4
0,2010,0,9,4,8,0,12
1,2010,1,9,4,8,0,48
5,2010,2,9,4,8,0,18
10,2010,3,9,4,8,0,16
15,2010,4,9,4,8,0,22
20,2010,5,9,4,8,0,42
25,2010,6,9,4,8,0,137
30,2010,7,9,4,8,0,143
35,2010,8,9,4,8,0,94
40,2010,9,9,4,8,0,69
45,2010,10,9,4,8,0,75
50,2010,11,9,4,8,0,25
55,2010,12,9,4,8,0,29
60,2010,13,9,4,8,0,19
65,2010,14,9,4,8,0,17
70,2010,15,9,4,8,0,9
75,2010,16,9,4,8,0,6
80,2010,17,9,4,8,0,4
85,2010,18,9,4,8,0,3
0,2011,0,9,4,9,0,11
1,2011,1,9,4,9,0,42
5,2011,2,9,4,9,0,17
10,2011,3,9,4,9,0,18
15,2011,4,9,4,9,0,20
20,2011,5,9,4,9,0,44
25,2011,6,9,4,9,0,137
30,2011,7,9,4,9,0,140
35,2011,8,9,4,9,0,115
40,2011,9,9,4,9,0,59
45,2011,10,9,4,9,0,67
50,2011,11,9,4,9,0,30
55,2011,12,9,4,9,0,31
60,2011,13,9,4,9,0,17
65,2011,14,9,4,9,0,18
70,2011,15,9,4,9,0,11
75,2011,16,9,4,9,0,9
80,2011,17,9,4,9,0,3
85,2011,18,9,4,9,0,2
0,2012,0,9,4,10,0,12
1,2012,1,9,4,10,0,36
5,2012,2,9,4,10,0,23
10,2012,3,9,4,10,0,14
15,2012,4,9,4,10,0,30
20,2012,5,9,4,10,1,45
25,2012,6,9,4,10,0,133
30,2012,7,9,4,10,0,140
35,2012,8,9,4,10,0,103
40,2012,9,9,4,10,0,59
45,2012,10,9,4,10,0,73
50,2012,11,9,4,10,0,29
55,2012,12,9,4,10,0,29
60,2012,13,9,4,10,0,14
65,2012,14,9,4,10,0,14
70,2012,15,9,4,10,0,12
75,2012,16,9,4,10,0,8
80,2012,17,9,4,10,0,4
85,2012,18,9,4,10,0,2
0,2013,0,9,4,11,1,15
1,2013,1,9,4,11,0,41
5,2013,2,9,4,11,0,29
10,2013,3,9,4,11,0,11
15,2013,4,9,4,11,0,29
20,2013,5,9,4,11,0,46
25,2013,6,9,4,11,0,132
30,2013,7,9,4,11,0,130
35,2013,8,9,4,11,0,95
40,2013,9,9,4,11,0,70
45,2013,10,9,4,11,0,76
50,2013,11,9,4,11,0,36
55,2013,12,9,4,11,0,23
60,2013,13,9,4,11,0,18
65,2013,14,9,4,11,0,15
70,2013,15,9,4,11,0,12
75,2013,16,9,4,11,0,8
80,2013,17,9,4,11,0,4
85,2013,18,9,4,11,0,1
0,2014,0,9,4,12,0,11
1,2014,1,9,4,12,0,35
5,2014,2,9,4,12,0,41
10,2014,3,9,4,12,0,15
15,2014,4,9,4,12,0,25
20,2014,5,9,4,12,0,42
25,2014,6,9,4,12,0,107
30,2014,7,9,4,12,0,155
35,2014,8,9,4,12,0,96
40,2014,9,9,4,12,0,63
45,2014,10,9,4,12,0,65
50,2014,11,9,4,12,0,46
55,2014,12,9,4,12,0,21
60,2014,13,9,4,12,0,17
65,2014,14,9,4,12,0,14
70,2014,15,9,4,12,0,12
75,2014,16,9,4,12,0,7
80,2014,17,9,4,12,0,5
85,2014,18,9,4,12,0,1
0,2015,0,9,4,13,0,9
1,2015,1,9,4,13,0,33
5,2015,2,9,4,13,0,44
10,2015,3,9,4,13,0,16
15,2015,4,9,4,13,0,32
20,2015,5,9,4,13,0,41
25,2015,6,9,4,13,0,90
30,2015,7,9,4,13,0,144
35,2015,8,9,4,13,0,97
40,2015,9,9,4,13,0,71
45,2015,10,9,4,13,0,59
50,2015,11,9,4,13,0,43
55,2015,12,9,4,13,0,21
60,2015,13,9,4,13,0,15
65,2015,14,9,4,13,0,17
70,2015,15,9,4,13,0,15
75,2015,16,9,4,13,0,5
80,2015,17,9,4,13,0,5
85,2015,18,9,4,13,0,1
0,2016,0,9,4,14,0,15
1,2016,1,9,4,14,0,41
5,2016,2,9,4,14,0,40
10,2016,3,9,4,14,0,22
15,2016,4,9,4,14,0,35
20,2016,5,9,4,14,0,35
25,2016,6,9,4,14,0,82
30,2016,7,9,4,14,0,117
